"team","as_of_date","feature_source_date","squad_size","num_players_with_value","squad_value","log_squad_value","top11_value","log_top11_value","top15_value","log_top15_value","top23_value","log_top23_value","median_player_value","squad_value_concentration","top5_value_share","top11_to_top23_ratio","value_drop_11_to_23","avg_age","value_weighted_avg_age","top11_avg_age","top11_u24_value_share","top11_over30_value_share","goalkeeper_value","log_goalkeeper_value","defense_value","log_defense_value","midfield_value","log_midfield_value","attack_value","log_attack_value","top1_goalkeeper_value","log_top1_goalkeeper_value","top4_defense_value","log_top4_defense_value","top4_midfield_value","log_top4_midfield_value","top3_attack_value","log_top3_attack_value","defense_value_share","midfield_value_share","attack_value_share","squad_value_momentum_6m","squad_value_momentum_12m","top11_value_momentum_6m","top11_value_momentum_12m","total_caps","total_goals","missing_value_share"
"China",2023-07-01,2023-06-30,58,20,6850000,15.7397593562238,6175000,15.6360196024216,6575000,15.6987852881193,6850000,15.7397593562238,225000,0.901459854014598,0.671532846715328,0.901459854014598,0.866396761133603,25.9957516108476,28.9557897050815,27.9644079397673,0.117408906882591,0.48582995951417,375000,12.8346839716157,1575000,14.2697664651623,1275000,14.0584575208881,3625000,15.1033651221329,275000,12.5245300130057,1450000,14.1870748040517,1200000,13.9978329480912,3175000,14.9708185052695,0.22992700729927,0.186131386861314,0.529197080291971,-0.152062975803226,-0.152062975803226,-0.167365440683291,-0.167365440683291,NA,NA,0.655172413793103
"Chinese Taipei",2023-07-01,2023-06-30,38,2,950000,13.7642183162077,950000,13.7642183162077,950000,13.7642183162077,950000,13.7642183162077,475000,1,1,1,NA,24.2803415108613,31.0728772650312,30.6455105469479,0,0.157894736842105,0,0,150000,11.9183972397228,8e+05,13.5923682566493,0,0,0,0,150000,11.9183972397228,8e+05,13.5923682566493,0,0,0.157894736842105,0.842105263157895,0,0.379489135875575,0.379489135875575,0.379489135875575,0.379489135875575,NA,NA,0.947368421052632
"Colombia",2023-07-01,2023-06-30,956,176,413650000,19.840530766018,2.14e+08,19.181486577659,2.47e+08,19.3248988986408,2.92e+08,19.4922643636572,5e+05,0.51734558201378,0.362625407953584,0.732876712328767,0.66588785046729,24.2176018603639,27.3696306226278,26.4904486341858,0.0560747663551402,0.0514018691588785,4850000,15.3944894690992,88250000,18.2956842651091,93025000,18.3483788429468,227525000,19.2427706848228,3e+06,14.9141231799657,4.6e+07,17.6441519761925,5.1e+07,17.7473362102964,1.09e+08,18.5068584493677,0.213344615012692,0.224888190499214,0.550042306297595,-0.124035524263757,-0.18507773689965,-0.131192209696813,-0.239826050277721,NA,NA,0.815899581589958
"Comoros",2023-07-01,2023-06-30,66,31,25250000,17.0443367532896,22050000,16.9088232052086,23025000,16.9520911835367,24375000,17.0090686158738,2e+05,0.873267326732673,0.712871287128713,0.904615384615385,0.903344671201814,24.7515815236554,25.3298662925841,26.179080331031,0.72562358276644,0.072562358276644,3e+05,12.6115410869661,12950000,16.3766064233299,5650000,15.5471662801138,6350000,15.6639655283492,150000,11.9183972397228,11150000,16.2269501455565,5350000,15.4926073057881,5e+06,15.4249486703984,0.512871287128713,0.223762376237624,0.251485148514851,0.0311739660507371,-0.14448601712321,0.0440395593689438,-0.143403135044935,NA,NA,0.53030303030303
"Congo",2023-07-01,2023-06-30,58,49,25375000,17.0492750347351,15800000,16.5755205612883,17900000,16.7003113266769,20925000,16.8564552221295,3e+05,0.622660098522168,0.429556650246305,0.755077658303465,0.702663502109705,28.0880832684274,27.417007717907,27.2450998693298,0.215189873417722,0.0632911392405063,450000,13.0170050839663,9e+06,16.0127352464116,8775000,15.9874174412763,7150000,15.7826230545303,3e+05,12.6115410869661,4300000,15.2741258132219,7e+06,15.7614208498767,4300000,15.2741258132219,0.354679802955665,0.345812807881773,0.281773399014778,0.0453478181502156,0.164549379999418,0.103253026433961,0.270945260399845,NA,NA,0.155172413793103
"Costa Rica",2023-07-01,2023-06-30,83,41,25450000,17.0522263402535,18900000,16.7546725329399,20400000,16.8310455078341,22600000,16.9334605084903,275000,0.742632612966601,0.557956777996071,0.836283185840708,0.820546737213404,26.3182669074656,28.4769239251313,29.0072801941385,0.222222222222222,0.465608465608466,4675000,15.3577399346086,5250000,15.473738825044,2450000,14.7115989906841,13075000,16.3862126443971,4e+06,15.2018051690841,3800000,15.1505118878545,1425000,14.169683073439,8500000,15.9555768391076,0.206286836935167,0.0962671905697446,0.513752455795678,-0.0146272714386058,-0.067419923260708,-0.0261111426400262,-0.126562717018423,NA,NA,0.506024096385542
"Cote d'Ivoire",2023-07-01,2023-06-30,327,236,597760000,20.2086998952376,2.85e+08,19.4679997417417,3.45e+08,19.6590549778942,4.24e+08,19.8652440155547,312500,0.476779978586724,0.267665952890792,0.672169811320755,0.552923976608187,26.2358444950989,25.8185978737687,25.8154439673947,0.36140350877193,0.0771929824561404,18825000,16.7506963847711,159425000,18.8870841564382,137310000,18.7377517085807,282100000,19.4577721795171,1.6e+07,16.5880993427041,6.8e+07,18.0350182778463,9.7e+07,18.3902215467769,8.7e+07,18.2814186881131,0.266704028372591,0.229707574946467,0.471928533190578,0.0330533411570677,0.0670845860484768,-0.0546210842937143,-0.0579378369087067,NA,NA,0.2782874617737
"Croatia",2023-07-01,2023-06-30,584,309,622295000,20.2489248164042,2.67e+08,19.4027592201098,3.12e+08,19.5585137489789,3.69e+08,19.7263072047148,4e+05,0.429056958516459,0.286037972344306,0.723577235772358,0.649812734082397,25.6025568901015,26.6591873640066,26.0655839711281,0.415730337078652,0.0936329588014981,33800000,17.335971390039,239825000,19.295420052838,242110000,19.3049027304314,106560000,18.4842187741407,1.2e+07,16.3004172910856,1.17e+08,18.577684501309,1.03e+08,18.4502395559026,2.2e+07,16.9065530567771,0.385387959086928,0.389059851035281,0.171237114230389,-0.0900525967519634,-0.0509919448625773,-0.126484146664129,-0.0403724551421902,NA,NA,0.470890410958904
"Cuba",2023-07-01,2023-06-30,5,3,1900000,14.4573649704523,1900000,14.4573649704523,1900000,14.4573649704523,1900000,14.4573649704523,5e+05,1,1,1,NA,24.2239561943874,27.259195215966,24.2239561943874,0.473684210526316,0.526315789473684,5e+05,13.1223653774023,0,0,0,0,1400000,14.1519835088709,5e+05,13.1223653774023,0,0,0,0,1400000,14.1519835088709,0,0,0.736842105263158,-0.146603402421576,-0.27443671938603,-0.146603402421576,-0.27443671938603,NA,NA,0.4
"Curacao",2023-07-01,2023-06-30,77,65,38750000,17.4726413395701,24450000,17.012140814785,2.7e+07,17.1113474610056,30825000,17.2438366394559,3e+05,0.630967741935484,0.498064516129032,0.793187347931874,0.7609918200409,26.7156990853089,26.7974900090526,26.4775060668285,0.153374233128834,0.0736196319018405,725000,13.4939283131462,19725000,16.7973974753933,7650000,15.8502163365217,10650000,16.1810705440164,6e+05,13.3046866008636,14300000,16.4757701651602,6500000,15.687312888712,2700000,14.8087627013449,0.509032258064516,0.19741935483871,0.274838709677419,0.0202027067908581,0.0939562555182398,0.0269446341264405,0.137923137156939,NA,NA,0.155844155844156
"Cyprus",2023-07-01,2023-06-30,61,34,19150000,16.7678133258102,12750000,16.3610419080001,14650000,16.4999509616867,17350000,16.669103121994,4e+05,0.66579634464752,0.443864229765013,0.734870317002882,0.669281045751634,26.5075571414145,27.2094044817116,26.8625474457097,0.337254901960784,0.352941176470588,9e+05,13.7101511534169,9800000,16.0978930456816,4950000,15.4148983365651,3500000,15.0682738121739,4e+05,12.899222326087,5350000,15.4926073057881,3800000,15.1505118878545,3100000,14.946912992036,0.511749347258486,0.258485639686684,0.182767624020888,-0.0681221670788759,-0.0283159186593878,-0.0571584094826498,-0.0232568603612471,NA,NA,0.442622950819672
"Czech Republic",2023-07-01,2023-06-30,574,150,209825000,19.161784412699,1.31e+08,18.690707888799,146500000,18.8025359932473,164600000,18.9190288522826,3e+05,0.624329798641725,0.462290003574407,0.795868772782503,0.764885496183206,25.4648741852628,27.4991908856611,25.583971128119,0.213740458015267,0.0687022900763359,18075000,16.7100403813341,40925000,17.5272517056564,79200000,18.1874868694109,71425000,18.0841585200818,3500000,15.0682738121739,2.4e+07,16.9935644299789,5.6e+07,17.8408622665566,5.1e+07,17.7473362102964,0.19504348862147,0.377457404980341,0.340402716549506,-0.0745929523150863,-0.217192361107969,-0.108409297722911,-0.317759525611024,NA,NA,0.738675958188153
"Denmark",2023-07-01,2023-06-30,1200,1001,870975000,20.5851238329123,3.01e+08,19.5226208260354,3.57e+08,19.693246342545,433500000,19.8874023564917,2e+05,0.34558971267832,0.215850053101409,0.694348327566321,0.596483942414175,26.8149837612374,26.2779866293722,26.3552983635119,0.242524916943522,0.0730897009966777,40300000,17.5118620517308,289625000,19.4840975441696,294825000,19.5018925213321,246225000,19.3217563140814,5500000,15.5202588320209,1.02e+08,18.4404833810525,1.09e+08,18.5068584493677,8.7e+07,18.2814186881131,0.332529636327105,0.338499956944803,0.282700421940928,0.0946731657147275,0.166381084257761,0.158034179284865,0.269030954800115,NA,NA,0.165833333333333
"Dominican Republic",2023-07-01,2023-06-30,48,17,22350000,16.9223369237666,21800000,16.8974205736309,22275000,16.9189755762145,22350000,16.9223369237666,3e+05,0.975391498881432,0.894854586129754,0.975391498881432,0.95374617737003,23.2066506958704,26.6693708302517,26.0008711343414,0.0940366972477064,0.0137614678899083,450000,13.0170050839663,11625000,16.2686685954592,6125000,15.6278894776604,4150000,15.2386191331707,4e+05,12.899222326087,11100000,16.2224557563726,6125000,15.6278894776604,3900000,15.1764873675101,0.520134228187919,0.274049217002237,0.185682326621924,-0.15030820968154,-0.369787686056505,-0.156768475713466,-0.386166926012027,NA,NA,0.645833333333333
"DR Congo",2023-07-01,2023-06-30,152,135,205235000,19.1396662268909,1.11e+08,18.5250407682856,1.28e+08,18.6675408296964,151800000,18.8380744295134,350000,0.540843423392696,0.384924598630838,0.731225296442688,0.663063063063063,28.7483698980511,27.104870867467,26.7936033849792,0.0540540540540541,0.045045045045045,3350000,15.0244712023087,81250000,18.2130413914818,37635000,17.4434450530218,82800000,18.2319386314328,1500000,14.2209763327389,5.6e+07,17.8408622665566,17800000,16.6947090714421,3.4e+07,17.3418711119922,0.395887640996906,0.183375155309767,0.403439959071308,-0.000487127659059894,-0.0508217721753574,0.0651393015645851,-0.0526437330234231,NA,NA,0.111842105263158
"Ecuador",2023-07-01,2023-06-30,106,55,228300000,19.2461711158802,191100000,19.0683074144434,202100000,19.1242731873219,214100000,19.1819537582306,1e+06,0.837056504599212,0.722733245729304,0.892573563755255,0.889673818245247,24.7627755608074,23.4199425986737,24.5595171426794,0.706436420722135,0.0198848770277342,0,0,105375000,18.4730359837762,93875000,18.357474678701,29050000,17.1845290756856,0,0,8.3e+07,18.2343511778091,91200000,18.3285654660095,13800000,16.4401792225912,0.461563731931669,0.411191414805081,0.12724485326325,0.365537072222494,0.776224121105667,0.436555692313892,0.926018682825646,NA,NA,0.481132075471698
"Egypt",2023-07-01,2023-06-30,100,52,126650000,18.6569379423077,112100000,18.534901896963,117300000,18.5802453221489,122500000,18.6236215961123,250000,0.88511646269246,0.742202921437031,0.915102040816327,0.914956883734761,28.2535249828884,29.7155699455753,27.9243357600647,0,0.67885816235504,125000,11.7360770162524,9725000,16.0902105502965,11700000,16.2750994852381,105100000,18.4704228453619,1e+05,11.5129354649202,7700000,15.856731016694,9700000,16.0876365465664,8.2e+07,18.2222298174236,0.0767864192656929,0.0923805763916305,0.829846032372681,-0.11175534206561,-0.194388214783988,-0.12321971089084,-0.20786235340486,NA,NA,0.48
"El Salvador",2023-07-01,2023-06-30,53,7,1350000,14.1156158911551,1350000,14.1156158911551,1350000,14.1156158911551,1350000,14.1156158911551,150000,1,0.851851851851852,1,NA,25.1745896452417,31.8382639997972,31.1209010018045,0.111111111111111,0.685185185185185,0,0,1e+05,11.5129354649202,250000,12.4292201968364,1e+06,13.8155115579638,0,0,1e+05,11.5129354649202,250000,12.4292201968364,875000,13.6819803081962,0.0740740740740741,0.185185185185185,0.740740740740741,-0.154150574007225,-0.301475201788705,-0.154150574007225,-0.301475201788705,NA,NA,0.867924528301887
"England",2023-07-01,2023-06-30,1682,1330,4250915000,22.1704000910632,9.35e+08,20.6560570883225,1.14e+09,20.85429410023,1.464e+09,21.1044382531686,3e+05,0.219952645489265,0.124679039689102,0.638661202185792,0.481372549019608,27.0811027255614,25.635719435636,24.7394686080518,0.443850267379679,0,169525000,18.948510972433,1355070000,21.0271189511983,1413045000,21.0690127879831,1312825000,20.9954471415869,4e+07,17.5043900370782,2.27e+08,19.240460579851,3.8e+08,19.7556818133163,2.9e+08,19.4853914843931,0.318771370399079,0.332409610636769,0.308833509961973,0.0316464485097647,0.0945621501433322,0.0326115855533082,0.113114804309745,NA,NA,0.209274673008323
"Equatorial Guinea",2023-07-01,2023-06-30,23,19,10625000,16.1787203668924,9450000,16.06152540529,10225000,16.1403463576926,10625000,16.1787203668924,250000,0.889411764705882,0.687058823529412,0.889411764705882,0.829034391534392,28.4969794363598,29.4190570519789,30.6604442785141,0,0.650793650793651,2e+05,12.2060776455177,2650000,14.7900705753208,5850000,15.5819523901482,1925000,14.4704370451844,2e+05,12.2060776455177,2500000,14.7318016898383,5550000,15.5293086659028,1400000,14.1519835088709,0.249411764705882,0.550588235294118,0.181176470588235,0,-0.0682082438209761,-0.00527705654389621,-0.0861291449972121,NA,NA,0.173913043478261
"Eritrea",2023-07-01,2023-06-30,4,3,1450000,14.1870748040517,1450000,14.1870748040517,1450000,14.1870748040517,1450000,14.1870748040517,350000,1,1,1,NA,31.5503080082136,29.3796879794189,31.5503080082136,0,0.379310344827586,0,0,0,0,1250000,14.0386549092782,2e+05,12.2060776455177,0,0,0,0,1250000,14.0386549092782,2e+05,12.2060776455177,0,0.862068965517241,0.137931034482759,0.109199212389454,0.0350912951807452,0.109199212389454,0.0350912951807452,NA,NA,0.25
"Estonia",2023-07-01,2023-06-30,52,24,6875000,15.7434023469714,5650000,15.5471662801138,6250000,15.6480921817126,6850000,15.7397593562238,175000,0.821818181818182,0.618181818181818,0.824817518248175,0.805309734513274,26.5218764808087,27.403994773194,26.9957065521747,0.384955752212389,0.429203539823009,1775000,14.3893115442718,2300000,14.6484201156819,1875000,14.4441197507198,925000,13.7375500975751,1500000,14.2209763327389,2050000,14.5333508389194,1475000,14.2041692257219,825000,13.6231398774373,0.334545454545455,0.272727272727273,0.134545454545455,0.0295224349081327,0.140307523825593,0.0269074480928939,0.194788287496479,NA,NA,0.538461538461538
"Ethiopia",2023-07-01,2023-06-30,43,3,775000,13.5606195986572,775000,13.5606195986572,775000,13.5606195986572,775000,13.5606195986572,3e+05,1,1,1,NA,25.0158699839231,34.2412399814533,29.3246219899197,0,0.774193548387097,0,0,3e+05,12.6115410869661,175000,12.072546967175,3e+05,12.6115410869661,0,0,3e+05,12.6115410869661,175000,12.072546967175,3e+05,12.6115410869661,0.387096774193548,0.225806451612903,0.387096774193548,0,0,0,0,NA,NA,0.930232558139535
"Faroe Islands",2023-07-01,2023-06-30,45,17,2425000,14.7013424947248,2175000,14.5925396822749,2375000,14.6805084165034,2425000,14.7013424947248,125000,0.896907216494845,0.587628865979381,0.896907216494845,0.789272030651341,25.848840215986,28.9838480916192,28.1660133159106,0.126436781609195,0.586206896551724,25000,10.1266711030504,1100000,13.9108216468591,875000,13.6819803081962,425000,12.959846800845,25000,10.1266711030504,950000,13.7642183162077,775000,13.5606195986572,4e+05,12.899222326087,0.45360824742268,0.360824742268041,0.175257731958763,-0.0404095220063532,-0.182321488065458,-0.044951367652601,-0.225439670776961,NA,NA,0.622222222222222
"Fiji",2023-07-01,2023-06-30,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,28.3449691991786,NA,28.3449691991786,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Finland",2023-07-01,2023-06-30,122,83,47950000,17.6856693801488,28200000,17.1548325713693,31450000,17.2639095729072,36050000,17.4004174494345,250000,0.588112617309698,0.385818561001043,0.782246879334258,0.744828605200946,26.9385666677887,28.2594891581537,29.0334142243793,0,0.372340425531915,5675000,15.5515812975432,6625000,15.7063610807799,20050000,16.8137397615922,15600000,16.5627815363223,2500000,14.7318016898383,3e+06,14.9141231799657,13500000,16.4182003174827,8500000,15.9555768391076,0.138164754953076,0.418143899895725,0.32533889468196,-0.0262428226555649,-0.1197507404021,-0.0450682838390186,-0.213164844456617,NA,NA,0.319672131147541
"France",2023-07-01,2023-06-30,1888,1536,3875920000,22.078048891185,8.8e+08,20.5954324665729,1.075e+09,20.7955864994563,1.386e+09,21.0496877384356,3e+05,0.227042869821875,0.131581663192223,0.634920634920635,0.472916666666667,27.7067989598488,25.6131653621556,24.4793727832742,0.267045454545455,0,174575000,18.9778650124246,1350745000,21.0239221297747,1145600000,20.8591943550436,1204950000,20.9097039100821,4.5e+07,17.6221730699568,2.45e+08,19.3167687725906,2.5e+08,19.3369714798265,3.4e+08,19.6444561785157,0.348496614997214,0.295568535986295,0.310881029536213,0.0284696156384072,0.0878805219078487,0.0767337941407611,0.178691788521046,NA,NA,0.186440677966102
"French Guiana",2023-07-01,2023-06-30,8,8,3950000,15.1892263900418,3950000,15.1892263900418,3950000,15.1892263900418,3950000,15.1892263900418,250000,1,0.886075949367089,1,NA,34.5588637919233,32.5743595075334,34.5588637919233,0,1,5e+05,13.1223653774023,2600000,14.771022387607,0,0,850000,13.6529928049364,5e+05,13.1223653774023,2600000,14.771022387607,0,0,850000,13.6529928049364,0.658227848101266,0,0.215189873417722,-0.0372713855351154,-0.184428996495289,-0.0372713855351154,-0.184428996495289,NA,NA,0
"Gabon",2023-07-01,2023-06-30,36,32,41625000,17.5442115302889,36750000,17.419648810834,38200000,17.4583460997548,40200000,17.5093775784649,3e+05,0.882882882882883,0.727927927927928,0.914179104477612,0.913945578231293,28.5893984333409,29.3534717469009,29.327608736233,0.0217687074829932,0.219047619047619,3e+05,12.6115410869661,3300000,15.009433329467,15175000,16.5351599608077,22850000,16.9444617190682,2e+05,12.2060776455177,1850000,14.4306967375949,14500000,16.4896592763563,1.8e+07,16.705882371416,0.0792792792792793,0.364564564564565,0.548948948948949,-0.118783533299275,-0.242062546985142,-0.128159845549487,-0.269143945032006,NA,NA,0.111111111111111
"Georgia",2023-07-01,2023-06-30,137,104,166335000,18.9295143910495,1.38e+08,18.7427642503679,143900000,18.7846291788069,149700000,18.8241438560699,250000,0.829651005500947,0.753299065139628,0.92184368737475,0.922282608695652,27.4711551432126,23.7957867984805,24.5961047850165,0.93768115942029,0.0144927536231884,26550000,17.094540343317,15360000,16.547277350788,10975000,16.2111306080417,113450000,18.5468727780046,2.5e+07,17.0343864228325,7500000,15.8304137118399,5600000,15.5382773342768,97800000,18.39843514523,0.0923437640905402,0.0659813027925572,0.68205729401509,0.223015803741134,0.841373611245711,0.273293332722247,1.11394663783954,NA,NA,0.240875912408759
"Germany",2023-07-01,2023-06-30,1452,1260,2251835000,21.5350112767777,6.45e+08,20.2847608763104,7.67e+08,20.4579973606353,9.28e+08,20.6485422918281,3e+05,0.286433064589546,0.173192085565772,0.695043103448276,0.59780361757106,27.5207283795885,26.7095102695673,25.4672391263767,0.426356589147287,0.0542635658914729,168625000,18.9431878784225,653250000,20.2974704638958,849610000,20.5602879798045,580150000,20.1787972504815,3.5e+07,17.3708586480251,1.27e+08,18.6596976522969,3.15e+08,19.5680831999645,1.75e+08,18.9802965376021,0.290096743322668,0.377296737993681,0.257634329335853,-0.00559750459888164,0.0106411173173697,-0.027524673348001,0.0395308386941196,NA,NA,0.132231404958678
