"team","as_of_date","feature_source_date","squad_size","num_players_with_value","squad_value","log_squad_value","top11_value","log_top11_value","top15_value","log_top15_value","median_player_value","squad_value_concentration","avg_age","total_caps","total_goals","missing_value_share"
"Dominican Republic","2020-01-01","2019-12-31",48,8,55050000,17.8237524392983,55050000,17.8237524392983,55050000,17.8237524392983,1200000,1,19.7104152407027,NA,NA,0.833333333333333
"DR Congo","2020-01-01","2019-12-31",152,118,229375000,19.2508687811328,126500000,18.655752874037,144500000,18.7887900724372,5e+05,0.55149863760218,25.2521344428834,NA,NA,0.223684210526316
"Ecuador","2020-01-01","2019-12-31",106,39,56225000,17.8448720735953,38400000,17.4635680435996,42400000,17.5626589437871,9e+05,0.68297020898177,21.2665401056397,NA,NA,0.632075471698113
"Egypt","2020-01-01","2019-12-31",100,48,201550000,19.121548052489,188550000,19.0548737869723,192350000,19.0748271923614,3e+05,0.9354998759613,24.7572895277207,NA,NA,0.52
"El Salvador","2020-01-01","2019-12-31",53,6,2150000,14.58097886522,2150000,14.58097886522,2150000,14.58097886522,325000,1,21.678354190074,NA,NA,0.886792452830189
"England","2020-01-01","2019-12-31",1682,962,3.624e+09,22.0108442254031,1.005e+09,20.7282533794525,1.19e+09,20.8972191449102,5e+05,0.277317880794702,23.5848672703937,NA,NA,0.428061831153389
"Equatorial Guinea","2020-01-01","2019-12-31",23,13,27200000,17.1187275680309,27100000,17.1150443227503,27200000,17.1187275680309,3e+05,0.996323529411765,25.0007439811922,NA,NA,0.434782608695652
"Eritrea","2020-01-01","2019-12-31",4,3,1800000,14.4032977784218,1800000,14.4032977784218,1800000,14.4032977784218,6e+05,1,28.0540725530459,NA,NA,0.25
"Estonia","2020-01-01","2019-12-31",52,18,6350000,15.6639655283492,5800000,15.5733686479304,6225000,15.6440841609576,3e+05,0.913385826771654,23.025641025641,NA,NA,0.653846153846154
"Ethiopia","2020-01-01","2019-12-31",43,3,8e+05,13.5923682566493,8e+05,13.5923682566493,8e+05,13.5923682566493,3e+05,1,21.5196345287554,NA,NA,0.930232558139535
"Faroe Islands","2020-01-01","2019-12-31",45,15,3150000,14.9629133282621,2975000,14.9057549330963,3150000,14.9629133282621,125000,0.944444444444444,22.3526047608183,NA,NA,0.666666666666667
"Fiji","2020-01-01","2019-12-31",3,0,0,0,0,0,0,0,NA,NA,24.848733744011,NA,NA,1
"Finland","2020-01-01","2019-12-31",122,72,57425000,17.8659903239535,39700000,17.4968617708463,43300000,17.5836632160674,3e+05,0.691336525903352,23.442331212621,NA,NA,0.40983606557377
"France","2020-01-01","2019-12-31",1888,1174,3952125000,22.0975192461395,1e+09,20.7232658379464,1.205e+09,20.9097454047189,4e+05,0.253028434070279,24.2105635046812,NA,NA,0.378177966101695
"French Guiana","2020-01-01","2019-12-31",8,8,3850000,15.1635839660042,3850000,15.1635839660042,3850000,15.1635839660042,4e+05,1,31.0626283367556,NA,NA,0
"Gabon","2020-01-01","2019-12-31",36,27,115050000,18.5608773831375,110650000,18.5218826334988,112050000,18.5344557671358,3e+05,0.961755758365928,25.0931629781732,NA,NA,0.25
"Georgia","2020-01-01","2019-12-31",137,89,67750000,18.0313350324842,38800000,17.4739308303667,42900000,17.5743824072083,350000,0.572693726937269,23.9749196880449,NA,NA,0.35036496350365
"Germany","2020-01-01","2019-12-31",1452,1071,2748100000,21.7341756011102,7.85e+08,20.4811942770206,9.47e+08,20.6688096522063,3e+05,0.285651904952513,24.0244929244208,NA,NA,0.262396694214876
"Ghana","2020-01-01","2019-12-31",380,217,353825000,19.6843130014104,1.89e+08,19.0572575783149,2.14e+08,19.181486577659,3e+05,0.534162368402459,21.9759480891933,NA,NA,0.428947368421053
"Gibraltar","2020-01-01","2019-12-31",30,0,0,0,0,0,0,0,NA,NA,18.2588181610769,NA,NA,1
"Greece","2020-01-01","2019-12-31",1298,960,384575000,19.7676493890064,1.22e+08,18.6195316108943,137500000,18.7391344823436,150000,0.317233309497497,24.5650696046318,NA,NA,0.26040061633282
"Grenada","2020-01-01","2019-12-31",9,5,675000,13.422469451335,675000,13.422469451335,675000,13.422469451335,1e+05,1,25.6621796334322,NA,NA,0.444444444444444
"Guadeloupe","2020-01-01","2019-12-31",41,35,49950000,17.7265330830789,4.3e+07,17.5767106969137,45500000,17.6332229058992,350000,0.860860860860861,27.6241798968298,NA,NA,0.146341463414634
"Guatemala","2020-01-01","2019-12-31",27,3,4100000,15.2264977755769,4100000,15.2264977755769,4100000,15.2264977755769,6e+05,1,21.3512814662712,NA,NA,0.888888888888889
"Guinea","2020-01-01","2019-12-31",128,74,165600000,18.9250858059541,138500000,18.7463808908119,144250000,18.7870584702849,4e+05,0.836352657004831,22.8381245722108,NA,NA,0.421875
"Guinea-Bissau","2020-01-01","2019-12-31",85,58,40925000,17.5272517056564,26750000,17.1020450686895,29475000,17.1990530383148,375000,0.653634697617593,23.1770986834159,NA,NA,0.317647058823529
"Guyana","2020-01-01","2019-12-31",10,3,1050000,13.8643016745142,1050000,13.8643016745142,1050000,13.8643016745142,3e+05,1,21.7571526351814,NA,NA,0.7
"Haiti","2020-01-01","2019-12-31",40,24,14175000,16.4669904781248,12050000,16.3045753008885,13125000,16.3900294426324,325000,0.850088183421517,23.5126625598905,NA,NA,0.4
"Honduras","2020-01-01","2019-12-31",66,23,1.6e+07,16.5880993427041,13350000,16.4070270177169,14650000,16.4999509616867,5e+05,0.834375,24.0135233235849,NA,NA,0.651515151515151
"Hongkong","2020-01-01","2019-12-31",36,0,0,0,0,0,0,0,NA,NA,23.4014753973686,NA,NA,1
"Hungary","2020-01-01","2019-12-31",135,73,92975000,18.347841208531,67900000,18.0335466072565,72650000,18.1011639617452,4e+05,0.730303845119656,24.4344259386012,NA,NA,0.459259259259259
"Iceland","2020-01-01","2019-12-31",126,80,98350000,18.4040431129671,74800000,18.1303284563137,80100000,18.198786424523,250000,0.760549059481444,24.0608628575774,NA,NA,0.365079365079365
"India","2020-01-01","2019-12-31",21,1,250000,12.4292201968364,250000,12.4292201968364,250000,12.4292201968364,250000,1,21.3753137120694,NA,NA,0.952380952380952
"Indonesia","2020-01-01","2019-12-31",38,15,25325000,17.0473026475857,24900000,17.0303784015956,25325000,17.0473026475857,5e+05,0.983218163869694,20.4701177996326,NA,NA,0.605263157894737
"Iran","2020-01-01","2019-12-31",56,42,67975000,18.0346505631941,50800000,17.7434069322337,55400000,17.8300901697681,750000,0.747333578521515,24.6498484404029,NA,NA,0.25
"Iraq","2020-01-01","2019-12-31",66,12,6300000,15.6560603500919,6275000,15.6520842023447,6300000,15.6560603500919,250000,0.996031746031746,21.0294318959617,NA,NA,0.818181818181818
"Ireland","2020-01-01","2019-12-31",276,168,201350000,19.1205552502282,104500000,18.4646976389385,1.22e+08,18.6195316108943,350000,0.518996771790415,25.102996756242,NA,NA,0.391304347826087
"Israel","2020-01-01","2019-12-31",144,83,67175000,18.0228117273523,37200000,17.4318193461251,41200000,17.5339488385916,4e+05,0.553777446966878,24.2319568027987,NA,NA,0.423611111111111
"Italy","2020-01-01","2019-12-31",1993,1503,2381800000,21.591122341718,5.8e+08,20.1785386632289,7.22e+08,20.3975356982421,175000,0.243513309261903,24.1711383407979,NA,NA,0.245860511791269
"Jamaica","2020-01-01","2019-12-31",111,43,157550000,18.8752534325148,128500000,18.6714394700817,138500000,18.7463808908119,1250000,0.815614090764837,22.2481948067164,NA,NA,0.612612612612613
"Japan","2020-01-01","2019-12-31",923,123,210575000,19.1653524469146,1.06e+08,18.4789496615103,1.18e+08,18.5861951909045,9e+05,0.503383592544224,20.5258989697426,NA,NA,0.866738894907909
"Jordan","2020-01-01","2019-12-31",45,2,2400000,14.6909797119848,2400000,14.6909797119848,2400000,14.6909797119848,1200000,1,21.4757624153928,NA,NA,0.955555555555556
"Kazakhstan","2020-01-01","2019-12-31",36,21,22775000,16.9411740450181,19400000,16.7807836755799,21850000,16.8997115252725,9e+05,0.851811196487376,23.9192334017796,NA,NA,0.416666666666667
"Kenya","2020-01-01","2019-12-31",23,10,17150000,16.6575087898853,17150000,16.6575087898853,17150000,16.6575087898853,575000,1,22.7966550605601,NA,NA,0.565217391304348
"Korea, North","2020-01-01","2019-12-31",2,1,3e+06,14.9141231799657,3e+06,14.9141231799657,3e+06,14.9141231799657,3e+06,1,25.1006160164271,NA,NA,0.5
"Korea, South","2020-01-01","2019-12-31",610,42,155050000,18.8592582099603,1.34e+08,18.7133503653779,140100000,18.757867018445,9e+05,0.864237342792648,19.7679200188508,NA,NA,0.931147540983607
"Kosovo","2020-01-01","2019-12-31",129,58,107975000,18.4974102860724,85500000,18.2640269456029,92500000,18.3427192132935,5e+05,0.791849965269738,21.0368601732911,NA,NA,0.550387596899225
"Kyrgyzstan","2020-01-01","2019-12-31",40,1,1200000,13.9978329480912,1200000,13.9978329480912,1200000,13.9978329480912,1200000,1,20.1171800136893,NA,NA,0.975
"Laos","2020-01-01","2019-12-31",29,1,6e+05,13.3046866008636,6e+05,13.3046866008636,6e+05,13.3046866008636,6e+05,1,17.0192357619958,NA,NA,0.96551724137931
"Latvia","2020-01-01","2019-12-31",50,19,7350000,15.8102110072434,6100000,15.623799493078,6925000,15.750648754442,3e+05,0.829931972789116,22.9006981519507,NA,NA,0.62
"Lebanon","2020-01-01","2019-12-31",29,5,2275000,14.6374910499275,2275000,14.6374910499275,2275000,14.6374910499275,4e+05,1,22.1253274799972,NA,NA,0.827586206896552
"Liberia","2020-01-01","2019-12-31",22,12,2475000,14.7217513580252,2375000,14.6805084165034,2475000,14.7217513580252,162500,0.95959595959596,21.6992097567046,NA,NA,0.454545454545455
"Libya","2020-01-01","2019-12-31",35,4,3950000,15.1892263900418,3950000,15.1892263900418,3950000,15.1892263900418,675000,1,22.5910237606336,NA,NA,0.885714285714286
"Liechtenstein","2020-01-01","2019-12-31",4,3,875000,13.6819803081962,875000,13.6819803081962,875000,13.6819803081962,4e+05,1,25.3894592744695,NA,NA,0.25
"Lithuania","2020-01-01","2019-12-31",72,29,9900000,16.1080454161149,7650000,15.8502163365217,8500000,15.9555768391076,2e+05,0.772727272727273,23.6479960453266,NA,NA,0.597222222222222
"Luxembourg","2020-01-01","2019-12-31",43,20,12450000,16.3372312611963,11200000,16.231424425551,1.2e+07,16.3004172910856,450000,0.899598393574297,21.0077201025102,NA,NA,0.534883720930233
"Macao","2020-01-01","2019-12-31",1,1,25000,10.1266711030504,25000,10.1266711030504,25000,10.1266711030504,25000,1,25.0513347022587,NA,NA,0
"Madagascar","2020-01-01","2019-12-31",23,18,21425000,16.8800690691226,19950000,16.8087397514255,21100000,16.8647836458397,550000,0.931155192532089,24.9140850519299,NA,NA,0.217391304347826
"Malawi","2020-01-01","2019-12-31",3,1,2e+05,12.2060776455177,2e+05,12.2060776455177,2e+05,12.2060776455177,2e+05,1,22.5033082363678,NA,NA,0.666666666666667
"Malaysia","2020-01-01","2019-12-31",29,4,2050000,14.5333508389194,2050000,14.5333508389194,2050000,14.5333508389194,375000,1,22.4157284807288,NA,NA,0.862068965517241
"Mali","2020-01-01","2019-12-31",180,119,213425000,19.1787960455461,1.37e+08,18.7354914910917,1.5e+08,18.8261458587272,4e+05,0.641911678575612,23.5460947600578,NA,NA,0.338888888888889
"Malta","2020-01-01","2019-12-31",42,7,5025000,15.4299362109144,5025000,15.4299362109144,5025000,15.4299362109144,2e+05,1,21.5688536879502,NA,NA,0.833333333333333
"Martinique","2020-01-01","2019-12-31",37,33,28950000,17.1810807965256,22400000,16.9245715614681,24400000,17.010093731247,4e+05,0.773747841105354,28.5267772906377,NA,NA,0.108108108108108
"Mauritania","2020-01-01","2019-12-31",29,17,12175000,16.3148953090684,11075000,16.2202009641889,12050000,16.3045753008885,3e+05,0.909650924024641,21.4204725152824,NA,NA,0.413793103448276
"Mauritius","2020-01-01","2019-12-31",2,1,7e+05,13.458837042596,7e+05,13.458837042596,7e+05,13.458837042596,7e+05,1,23.8028747433265,NA,NA,0.5
"Mexico","2020-01-01","2019-12-31",536,52,289850000,19.4848741092001,201500000,19.1212999443138,2.28e+08,19.2448561913047,2e+06,0.695187165775401,19.2810076925434,NA,NA,0.902985074626866
"Moldova","2020-01-01","2019-12-31",63,30,17100000,16.6545890799524,13850000,16.4437958627998,14900000,16.5168718380298,237500,0.809941520467836,22.8311984615886,NA,NA,0.523809523809524
"Monaco","2020-01-01","2019-12-31",1,1,50000,10.8197982842103,50000,10.8197982842103,50000,10.8197982842103,50000,1,25.8809034907598,NA,NA,0
"Mongolia","2020-01-01","2019-12-31",1,0,0,0,0,0,0,0,NA,NA,14.9486652977413,NA,NA,1
"Montenegro","2020-01-01","2019-12-31",118,70,90300000,18.3186480294614,66900000,18.0187095400461,71300000,18.0824068994098,4e+05,0.740863787375415,24.3005139270757,NA,NA,0.406779661016949
"Montserrat","2020-01-01","2019-12-31",6,5,2200000,14.6039683728739,2200000,14.6039683728739,2200000,14.6039683728739,250000,1,26.279717088752,NA,NA,0.166666666666667
"Morocco","2020-01-01","2019-12-31",366,189,462200000,19.9515082579681,2.57e+08,19.3645866467505,2.9e+08,19.4853914843931,550000,0.556036347901341,22.5508840041442,NA,NA,0.483606557377049
"Mozambique","2020-01-01","2019-12-31",18,15,11700000,16.2750994852381,11400000,16.249124001084,11700000,16.2750994852381,4e+05,0.974358974358974,26.8825005703856,NA,NA,0.166666666666667
"Myanmar","2020-01-01","2019-12-31",33,0,0,0,0,0,0,0,NA,NA,20.3036525418456,NA,NA,1
"Netherlands","2020-01-01","2019-12-31",1555,1013,1613800000,21.2018574839983,6.1e+08,20.228969516771,7.06e+08,20.3751257968739,225000,0.377989837650266,23.3099188951345,NA,NA,0.348553054662379
"Neukaledonien","2020-01-01","2019-12-31",2,2,2100000,14.557448378884,2100000,14.557448378884,2100000,14.557448378884,1050000,1,31.7713894592745,NA,NA,0
"New Caledonia","2020-01-01","2019-12-31",2,1,5e+06,15.4249486703984,5e+06,15.4249486703984,5e+06,15.4249486703984,5e+06,1,23.7946611909651,NA,NA,0.5
"New Zealand","2020-01-01","2019-12-31",105,24,33775000,17.3352314714182,31300000,17.2591286874593,32400000,17.2936690116268,3e+05,0.926720947446336,19.2641700074965,NA,NA,0.771428571428571
"Nicaragua","2020-01-01","2019-12-31",6,1,1e+05,11.5129354649202,1e+05,11.5129354649202,1e+05,11.5129354649202,1e+05,1,23.0641113392653,NA,NA,0.833333333333333
"Niger","2020-01-01","2019-12-31",13,7,1700000,14.3461393972616,1700000,14.3461393972616,1700000,14.3461393972616,2e+05,1,23.1580055810035,NA,NA,0.461538461538462
"Nigeria","2020-01-01","2019-12-31",513,252,432225000,19.8844568462687,2.2e+08,19.2091381088621,2.55e+08,19.3567741070443,350000,0.50899415813523,21.7955231069536,NA,NA,0.508771929824561
"North Macedonia","2020-01-01","2019-12-31",107,68,68550000,18.0430739785605,52500000,17.7763237466095,5.5e+07,17.8228437613786,3e+05,0.765864332603939,24.359554011783,NA,NA,0.364485981308411
"Northern Ireland","2020-01-01","2019-12-31",127,73,74150000,18.1216006400344,5.5e+07,17.8228437613786,58550000,17.8853916650874,3e+05,0.74173971679029,24.4351673699925,NA,NA,0.425196850393701
"Norway","2020-01-01","2019-12-31",565,166,293200000,19.4963655313874,1.87e+08,19.0466191801665,2.01e+08,19.1188154709985,5e+05,0.637789904502046,20.5659307178378,NA,NA,0.706194690265487
"Oman","2020-01-01","2019-12-31",50,1,750000,13.5278298188449,750000,13.5278298188449,750000,13.5278298188449,750000,1,22.1992607802875,NA,NA,0.98
"Pakistan","2020-01-01","2019-12-31",4,2,3e+05,12.6115410869661,3e+05,12.6115410869661,3e+05,12.6115410869661,150000,1,23.4839151266256,NA,NA,0.5
"Palestine","2020-01-01","2019-12-31",10,7,1375000,14.1339650163553,1375000,14.1339650163553,1375000,14.1339650163553,150000,1,23.3262149212868,NA,NA,0.3
"Panama","2020-01-01","2019-12-31",61,13,3875000,15.1700564788341,3625000,15.1033651221329,3875000,15.1700564788341,2e+05,0.935483870967742,20.8740027602922,NA,NA,0.786885245901639
"Papua New Guinea","2020-01-01","2019-12-31",1,1,3e+05,12.6115410869661,3e+05,12.6115410869661,3e+05,12.6115410869661,3e+05,1,24.0136892539357,NA,NA,0
"Paraguay","2020-01-01","2019-12-31",147,54,101825000,18.4387662213195,69500000,18.0568373249235,77500000,18.1657885072268,850000,0.682543579671004,23.4100024677907,NA,NA,0.63265306122449
"Peru","2020-01-01","2019-12-31",102,41,56925000,17.8572451874811,4.3e+07,17.5767106969137,47400000,17.6741328077624,5e+05,0.755379885814668,22.8812658533639,NA,NA,0.598039215686274
"Philippines","2020-01-01","2019-12-31",45,12,10075000,16.1255677650526,9975000,16.1155926209908,10075000,16.1255677650526,250000,0.990074441687345,21.2378736025553,NA,NA,0.733333333333333
"Poland","2020-01-01","2019-12-31",660,184,466725000,19.9612507792303,300500000,19.5209583152673,325500000,19.6008730226851,5e+05,0.643848090417269,20.3176072843424,NA,NA,0.721212121212121
"Portugal","2020-01-01","2019-12-31",1261,821,1692575000,21.249516875506,6.18e+08,20.2419990170401,7.31e+08,20.409924019082,3e+05,0.365124145163434,24.5978133018079,NA,NA,0.34892942109437
"Puerto Rico","2020-01-01","2019-12-31",33,0,0,0,0,0,0,0,NA,NA,17.0063675772095,NA,NA,1
"Qatar","2020-01-01","2019-12-31",54,11,16200000,16.600521861931,16200000,16.600521861931,16200000,16.600521861931,6e+05,1,22.8002129439501,NA,NA,0.796296296296296
"Réunion","2020-01-01","2019-12-31",1,1,150000,11.9183972397228,150000,11.9183972397228,150000,11.9183972397228,150000,1,36.1259411362081,NA,NA,0
"Romania","2020-01-01","2019-12-31",558,137,155425000,18.8616738645536,74500000,18.1263096967726,89250000,18.3069519898285,4e+05,0.479330866977642,20.7378802263879,NA,NA,0.754480286738351
"Russia","2020-01-01","2019-12-31",1598,1229,808750000,20.5110004050159,1.77e+08,18.9916602961878,2.14e+08,19.181486577659,2e+05,0.218856259659969,23.6983875292439,NA,NA,0.230913642052566
"Rwanda","2020-01-01","2019-12-31",10,5,1700000,14.3461393972616,1700000,14.3461393972616,1700000,14.3461393972616,2e+05,1,21.9975359342916,NA,NA,0.5
"Saint-Martin","2020-01-01","2019-12-31",3,3,525000,13.1711554463339,525000,13.1711554463339,525000,13.1711554463339,2e+05,1,31.9662331736254,NA,NA,0
"San Marino","2020-01-01","2019-12-31",16,1,175000,12.072546967175,175000,12.072546967175,175000,12.072546967175,175000,1,19.6827515400411,NA,NA,0.9375
"Sao Tome and Principe","2020-01-01","2019-12-31",8,4,1425000,14.169683073439,1425000,14.169683073439,1425000,14.169683073439,337500,1,24.4123887748118,NA,NA,0.5
"Saudi Arabia","2020-01-01","2019-12-31",493,13,6325000,15.6600207506806,6125000,15.6278894776604,6325000,15.6600207506806,350000,0.968379446640316,19.6863689184518,NA,NA,0.973630831643002
"Scotland","2020-01-01","2019-12-31",1021,635,513450000,20.0566632135562,2.48e+08,19.3289393081615,2.73e+08,19.4249823568122,225000,0.48300710877398,23.8390728312555,NA,NA,0.378060724779628
"Senegal","2020-01-01","2019-12-31",408,257,665200000,20.3155983067864,4.05e+08,19.81939762754,442500000,19.9079510246721,350000,0.608839446782922,23.4949135027043,NA,NA,0.370098039215686
"Serbia","2020-01-01","2019-12-31",896,344,679475000,20.3368310005917,3.28e+08,19.6085241693972,3.77e+08,19.7477557480648,5e+05,0.48272563376136,21.9618656497507,NA,NA,0.616071428571429
"Seychelles","2020-01-01","2019-12-31",1,1,6e+05,13.3046866008636,6e+05,13.3046866008636,6e+05,13.3046866008636,6e+05,1,31.9808350444901,NA,NA,0
"Sierra Leone","2020-01-01","2019-12-31",33,22,8975000,16.0099536037592,7550000,15.8370582536755,8350000,15.9377722165875,250000,0.841225626740947,22.8207329973244,NA,NA,0.333333333333333
"Singapore","2020-01-01","2019-12-31",36,0,0,0,0,0,0,0,NA,NA,21.7137424899232,NA,NA,1
"Sint Maarten","2020-01-01","2019-12-31",1,1,150000,11.9183972397228,150000,11.9183972397228,150000,11.9183972397228,150000,1,20.6187542778919,NA,NA,0
"Slovakia","2020-01-01","2019-12-31",188,103,189575000,19.0602952878262,1.43e+08,18.7783551952172,152500000,18.8426751605691,3e+05,0.754318871159172,24.4786141814846,NA,NA,0.452127659574468
"Slovenia","2020-01-01","2019-12-31",176,119,218600000,19.2027541382813,167800000,18.9382833579569,175300000,18.982009355596,3e+05,0.767612076852699,24.4728237197436,NA,NA,0.323863636363636
"Somalia","2020-01-01","2019-12-31",5,1,75000,11.2252567257629,75000,11.2252567257629,75000,11.2252567257629,75000,1,20.2984257357974,NA,NA,0.8
